"Date","Load","Load.1","Load.7","Net_demand","Solar_power","Wind_power","Temp","Temp_s95","Temp_s99","Temp_s95_min","Temp_s95_max","Temp_s99_min","Temp_s99_max","Wind","Wind_weighted","Nebulosity","Nebulosity_weighted","toy","WeekDays","BH_before","BH","BH_after","Year","Month","DLS","Summer_break","Christmas_break","Holiday","Holiday_zone_a","Holiday_zone_b","Holiday_zone_c","BH_Holiday","Solar_power.1","Solar_power.7","Wind_power.1","Wind_power.7","Net_demand.1","Net_demand.7","Covid","Price","Price_Diff","Inflation","Time","WeekDays2","WeekDays3","Season","Temp_trunc1","Temp_trunc2"
2022-01-07,72323.1875,72582.6666666667,53340.1875,62024.0416666667,835.291666666667,9463.85416666667,277.91570920586,277.226004282566,278.850742895202,276.234863889245,278.550953754029,278.68166289922,279.25895204494,5.05164594779809,5.03271879019738,89.0038657607448,85.1187583046216,0.019,"4",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1170.29166666667,1143.16666666667,3682.22916666667,4494.6875,67730.1458333333,47702.3333333333,0,20.4025,0.72,132.43,18999,"vendredi","vendredi","hiver",0,0
2022-01-08,65012.8125,72323.1875,50429.1041666667,53355.6875,593.354166666667,11063.7708333333,279.90970631755,279.23032271424,278.963287827878,278.399365717052,280.267291278179,278.7644351217,279.299970953604,5.85397613879015,6.1364003317488,89.6949253277607,88.4532177703989,0.022,"5",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,835.291666666667,1094.25,9463.85416666667,4139.95833333333,62024.0416666667,45194.8958333333,0,20.4025,0.72,132.43,19000,"samedi","samedi","hiver",0,0
2022-01-09,62386.3333333333,65012.8125,52242.0833333333,54925.4166666667,430.104166666667,7030.8125,279.508804754544,279.855316171089,279.368453189112,279.391894015329,280.268801963791,279.309946293972,279.444184736804,4.6006960530992,4.76281836464059,89.8750301323408,89.5026836670163,0.025,"6",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,593.354166666667,631.8125,11063.7708333333,9955.54166666667,53355.6875,41654.7291666667,0,20.4025,0.72,132.43,19001,"dimanche","dimanche","hiver",0,0
2022-01-10,69661.5,62386.3333333333,59440.3958333333,67551.5208333333,527.479166666667,1582.5,278.225728173011,278.729396068348,279.152074607574,278.119469858689,279.352745926435,278.918882532207,279.360429317849,3.13618228402359,2.89187161226582,89.8859124833247,88.8109878962175,0.027,"0",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,430.104166666667,725.3125,7030.8125,9159.5,54925.4166666667,49555.5833333333,0,20.4025,0.72,132.43,19002,"lundi","lundi","hiver",0,0
2022-01-11,72626.3541666667,69661.5,62172.3541666667,68994.3125,1197.45833333333,2434.58333333333,276.56704995794,277.214183431899,278.438882660946,276.484606345532,278.055412207729,278.011327282265,278.89807687528,2.85526151686582,2.80982418185382,88.2072958658873,79.8865001147785,0.03,"1",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,527.479166666667,468.770833333333,1582.5,6975.64583333333,67551.5208333333,54727.9375,0,20.4025,0.72,132.43,19003,"mardi","WorkDay","hiver",0,0
2022-01-12,75137.4375,72626.3541666667,68310.7916666667,71619.8125,1233.39583333333,2284.22916666667,275.665547913327,275.862873992566,277.442772211568,275.062620143716,276.530002209118,277.149642774026,277.977768478974,2.75917353323854,2.44456789420203,87.5270963547535,79.554634569059,0.033,"2",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1197.45833333333,1010.72916666667,2434.58333333333,5762.9375,68994.3125,61537.125,0,20.4025,0.72,132.43,19004,"mercredi","WorkDay","hiver",0,0
2022-01-13,76417.9583333333,75137.4375,72582.6666666667,72798.8125,1249.83333333333,2369.3125,274.920177268295,275.308194659681,276.649126581749,274.584274686376,275.982833093992,276.311364319019,277.122921346671,2.75170272359313,2.39431782564684,76.6019434482811,75.34572087615,0.036,"3",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1233.39583333333,1170.29166666667,2284.22916666667,3682.22916666667,71619.8125,67730.1458333333,0,20.4025,0.72,132.43,19005,"jeudi","WorkDay","hiver",0,0
2022-01-14,77333.1875,76417.9583333333,72323.1875,75150.1041666667,1342.85416666667,840.229166666667,274.593497042826,274.620265332075,275.845855835862,273.386164517519,275.89807899176,275.604583819061,276.276682403146,1.91344808942623,1.78803956378799,68.7410174211697,78.2979167955828,0.038,"4",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1249.83333333333,835.291666666667,2369.3125,9463.85416666667,72798.8125,62024.0416666667,0,20.4025,0.72,132.43,19006,"vendredi","vendredi","hiver",0,0
2022-01-15,72926.6666666667,77333.1875,65012.8125,70726.25,1324.79166666667,875.625,274.103268936303,274.312553106278,275.282570311852,273.22996710804,275.348908033459,275.072697045951,275.674868818361,1.90169197146651,1.82629002923588,79.8041416951199,84.5362783016728,0.041,"5",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,1342.85416666667,593.354166666667,840.229166666667,11063.7708333333,75150.1041666667,53355.6875,0,20.4025,0.72,132.43,19007,"samedi","samedi","hiver",0,0
2022-01-16,70769.3541666667,72926.6666666667,62386.3333333333,67312.7708333333,1106.5,2350.08333333333,275.249594838911,274.625015301917,274.980545900259,273.434609309632,275.999081019712,274.734977205859,275.262825540869,2.72172773011334,2.48878569207367,90.1133053818368,84.981670718859,0.044,"6",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,1324.79166666667,430.104166666667,875.625,7030.8125,70726.25,54925.4166666667,0,20.4025,0.72,132.43,19008,"dimanche","dimanche","hiver",0,0
2022-01-17,74724.6458333333,70769.3541666667,69661.5,72361.0416666667,892,1471.60416666667,277.106214105204,276.656663385519,275.597352288651,275.78551665658,277.729304161248,275.267868021832,276.004525943959,2.43855991498497,2.14836215795345,85.4060554833244,84.2882317365539,0.046,"0",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1106.5,527.479166666667,2350.08333333333,1582.5,67312.7708333333,67551.5208333333,0,20.4025,0.72,132.43,19009,"lundi","lundi","hiver",0,0
2022-01-18,75092.8958333333,74724.6458333333,72626.3541666667,71416.5208333333,893.645833333333,2782.72916666667,276.89816301798,276.903210874941,276.114019722491,276.054051192279,277.818619016441,275.878165487015,276.410763422412,2.83049525862123,2.54248430225183,83.8239180512566,88.6096556317539,0.049,"1",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,892,1197.45833333333,1471.60416666667,2434.58333333333,72361.0416666667,68994.3125,0,20.4025,0.72,132.43,19010,"mardi","WorkDay","hiver",0,0
2022-01-19,74998,75092.8958333333,75137.4375,71577.8541666667,481.604166666667,2938.54166666667,277.401668350675,277.064561196407,276.462438813967,276.202107806762,277.995033195725,276.238851489196,276.829969612991,2.79344847119732,2.89989172688436,91.8077914578617,90.8281301842637,0.052,"2",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,893.645833333333,1233.39583333333,2782.72916666667,2284.22916666667,71416.5208333333,71619.8125,0,20.4025,0.72,132.43,19011,"mercredi","WorkDay","hiver",0,0
2022-01-20,73762.3958333333,74998,76417.9583333333,68869.7916666667,852.708333333333,4039.89583333333,277.747504716665,277.85137095591,277.012122210238,277.32092380182,278.393507964006,276.837723015259,277.229395377312,3.82640212179674,3.58924308700086,81.8135970096387,81.9039321352099,0.055,"3",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,481.604166666667,1249.83333333333,2938.54166666667,2369.3125,71577.8541666667,72798.8125,0,20.4025,0.72,132.43,19012,"jeudi","WorkDay","hiver",0,0
2022-01-21,75228.0208333333,73762.3958333333,77333.1875,69723.2916666667,1365,4139.72916666667,276.214361763126,276.734045200164,276.946525395019,276.055097982848,277.613684886358,276.811780468482,277.174470146818,3.8009971881045,3.31172802918722,76.313885087168,75.951803920745,0.057,"4",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,852.708333333333,1342.85416666667,4039.89583333333,840.229166666667,68869.7916666667,75150.1041666667,0,20.4025,0.72,132.43,19013,"vendredi","vendredi","hiver",0,0
2022-01-22,70443.0416666667,75228.0208333333,72926.6666666667,66818.2291666667,1227.22916666667,2397.58333333333,276.523071197419,276.315814761902,276.666335642103,275.450717718057,277.169438152283,276.491961968443,276.812836736266,2.93068169677892,2.65734103254165,87.9798397657922,81.9866478486644,0.06,"5",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,1365,1324.79166666667,4139.72916666667,875.625,69723.2916666667,70726.25,0,20.4025,0.72,132.43,19014,"samedi","samedi","hiver",0,0
2022-01-23,67447.8333333333,70443.0416666667,70769.3541666667,63680.6875,1256.8125,2510.33333333333,276.499804396546,276.662826225932,276.68710683013,276.111940427037,277.253394178065,276.565469538968,276.7950808988,3.01455000863768,2.82179993454232,88.2210513877915,84.7874932766125,0.063,"6",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,1227.22916666667,1106.5,2397.58333333333,2350.08333333333,66818.2291666667,67312.7708333333,0,20.4025,0.72,132.43,19015,"dimanche","dimanche","hiver",0,0
2022-01-24,74805.3958333333,67447.8333333333,74724.6458333333,71404.9375,1516.95833333333,1883.5,275.755848011192,275.986796034306,276.414326619882,274.894221609362,277.11804043839,276.186676210832,276.650918556933,2.22728442655261,2.23560975905341,70.0288929112545,80.3943283568517,0.066,"0",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1256.8125,892,2510.33333333333,1471.60416666667,63680.6875,72361.0416666667,0,20.4025,0.72,132.43,19016,"lundi","lundi","hiver",0,0
2022-01-25,77812.4375,74805.3958333333,75092.8958333333,76103.2291666667,1337.85416666667,371.354166666667,274.626804199122,274.945928492684,275.887925637713,273.97432517656,275.785530308049,275.70100472972,276.321729344038,1.63149040889364,1.55184418350034,90.3937513827719,87.4226950826124,0.068,"1",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1516.95833333333,893.645833333333,1883.5,2782.72916666667,71404.9375,71416.5208333333,0,20.4025,0.72,132.43,19017,"mardi","WorkDay","hiver",0,0
2022-01-26,78430.0625,77812.4375,74998,76369.7916666667,1220.875,839.395833333333,275.005375856968,274.922164084472,275.499884895709,274.058099685245,275.795037173229,275.326365743312,275.719256248294,2.30883930647418,2.11010774680237,92.0851466446539,87.157334653411,0.071,"2",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1337.85416666667,481.604166666667,371.354166666667,2938.54166666667,76103.2291666667,71577.8541666667,0,20.4025,0.72,132.43,19018,"mercredi","WorkDay","hiver",0,0
2022-01-27,77486.125,78430.0625,73762.3958333333,72784.4375,1122.72916666667,3578.95833333333,276.045621806155,275.528968678992,275.472143122099,274.465109341675,276.683090056233,275.233948513988,275.778828567801,3.26715333169746,3.2904961301726,93.1455103719172,90.9013598566786,0.074,"3",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1220.875,852.708333333333,839.395833333333,4039.89583333333,76369.7916666667,68869.7916666667,0,20.4025,0.72,132.43,19019,"jeudi","WorkDay","hiver",0,0
2022-01-28,74349.0625,77486.125,75228.0208333333,71356.7708333333,956.729166666667,2035.5625,277.602440820945,277.114636534728,276.076042076614,276.228064801255,278.090104519455,275.78505731932,276.518900686264,2.64199569218843,2.49642716000728,90.6499989041522,87.8212535721115,0.077,"4",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1122.72916666667,1365,3578.95833333333,4139.72916666667,72784.4375,69723.2916666667,0,20.4025,0.72,132.43,19020,"vendredi","vendredi","hiver",0,0
2022-01-29,67034.1458333333,74349.0625,70443.0416666667,58879.5416666667,853.020833333333,7301.58333333333,278.965757000682,278.338359625159,276.908129447611,277.402130465791,279.460124221175,276.524610986841,277.516538287753,4.00438763156468,4.6327880275947,91.0634107118539,86.3635675651287,0.079,"5",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,956.729166666667,1227.22916666667,2035.5625,2397.58333333333,71356.7708333333,66818.2291666667,0,20.4025,0.72,132.43,19021,"samedi","samedi","hiver",0,0
2022-01-30,62109.5416666667,67034.1458333333,67447.8333333333,58504.5416666667,1002.625,2602.375,279.696897827592,279.576858005547,277.936312318743,278.849842769995,280.385675065824,277.533349342056,278.370155504165,2.79881885799564,2.62581332627424,84.4184665996438,86.5823661911161,0.082,"6",0,0,0,2022,"janvier",0,0,0,0,0,0,0,10,853.020833333333,1256.8125,7301.58333333333,2510.33333333333,58879.5416666667,63680.6875,0,20.4025,0.72,132.43,19022,"dimanche","dimanche","hiver",0,0
2022-01-31,69758.8958333333,62109.5416666667,74805.3958333333,57459.375,891.291666666667,11408.2291666667,279.548764997738,279.752403905035,278.65028802684,279.230392568992,280.32509204346,278.373327494226,278.899397403802,5.94338278984674,6.28499660833333,83.8753219942444,87.121736442491,0.085,"0",0,0,0,2022,"janvier",0,0,0,0,0,0,0,0,1002.625,1516.95833333333,2602.375,1883.5,58504.5416666667,71404.9375,0,20.4025,0.72,132.43,19023,"lundi","lundi","hiver",0,0
2022-02-01,71707.7083333333,69758.8958333333,77812.4375,61295.5208333333,914.104166666667,9498.08333333333,279.673331762921,279.117603402675,278.790013505537,278.102031020606,280.634337900141,278.556671376752,279.234056220907,5.69863777476467,5.65049126860887,87.9856439952668,84.2632787694482,0.087,"1",0,0,0,2022,"février",0,0,0,0,0,0,0,0,891.291666666667,1337.85416666667,11408.2291666667,371.354166666667,57459.375,76103.2291666667,0,20.4025,0.72,137.19,19024,"mardi","WorkDay","hiver",0,0
2022-02-02,67140.125,71707.7083333333,78430.0625,60471.8333333333,886.291666666667,5782,282.086602792941,281.610873555595,279.836045310341,280.68156598376,282.426957851069,279.257504654424,280.32523560641,4.42066375864459,4.211237957581,90.0306383228229,85.6299719431349,0.09,"2",0,0,0,2022,"février",0,0,0,0,0,0,0,0,914.104166666667,1220.875,9498.08333333333,839.395833333333,61295.5208333333,76369.7916666667,0,20.4025,0.72,137.19,19025,"mercredi","WorkDay","hiver",0,0
2022-02-03,67477.4166666667,67140.125,77486.125,63973.875,855.3125,2648.22916666667,280.488156420136,280.884088849355,280.300330312332,280.232062337153,281.762970587803,280.152111249314,280.432488688772,3.06213061482133,2.90677566305576,93.8470141152149,91.5331679511823,0.093,"3",0,0,0,2022,"février",0,0,0,0,0,0,0,0,886.291666666667,1122.72916666667,5782,3578.95833333333,60471.8333333333,72784.4375,0,20.4025,0.72,137.19,19026,"jeudi","WorkDay","hiver",0,0
2022-02-04,66367.1666666667,67477.4166666667,74349.0625,58124.875,793.791666666667,7448.5,280.605327663923,280.772254811075,280.463620786455,280.261250876106,281.430640309,280.327234511598,280.631191221398,4.04529830017834,4.47736416241098,88.0994134316068,91.4497056972739,0.096,"4",0,0,0,2022,"février",0,0,0,0,0,0,0,0,855.3125,956.729166666667,2648.22916666667,2035.5625,63973.875,71356.7708333333,0,20.4025,0.72,137.19,19027,"vendredi","vendredi","hiver",0,0
2022-02-05,61984.0416666667,66367.1666666667,67034.1458333333,54216.9791666667,1719.64583333333,6047.41666666667,279.191951240818,279.52969351593,280.128619162122,278.495428073679,280.339419882429,279.924666932497,280.46021797809,3.85578273030528,3.81893091497064,73.3864901653153,80.143506342889,0.098,"5",0,0,0,2022,"février",0,0,0,1,0,1,0,11,793.791666666667,853.020833333333,7448.5,7301.58333333333,58124.875,58879.5416666667,0,20.4025,0.72,137.19,19028,"samedi","samedi","hiver",0,0
2022-02-06,61376.9791666667,61984.0416666667,62109.5416666667,45654.6875,887.625,14834.6666666667,280.783681974785,279.989030935178,280.002213673425,278.763023644345,281.56851497501,279.744441405035,280.409760874447,7.03385087933438,7.96462757577055,89.7092706258251,86.3579085456214,0.101,"6",0,0,0,2022,"février",0,0,0,1,0,1,0,11,1719.64583333333,1002.625,6047.41666666667,2602.375,54216.9791666667,58504.5416666667,0,20.4025,0.72,137.19,19029,"dimanche","dimanche","hiver",0,0
2022-02-07,64713.0833333333,61376.9791666667,69758.8958333333,57197.9375,1518.83333333333,5996.3125,280.78463569043,281.239538045506,280.538470187134,280.419287972713,281.833465297315,280.402549100239,280.731589514374,4.49074797200433,4.1848391169581,72.1018467135185,78.8701033025284,0.104,"0",0,0,0,2022,"février",0,0,0,1,0,1,0,1,887.625,891.291666666667,14834.6666666667,11408.2291666667,45654.6875,57459.375,0,20.4025,0.72,137.19,19030,"lundi","lundi","hiver",0,0
2022-02-08,66443.2708333333,64713.0833333333,71707.7083333333,60959.6458333333,1821.54166666667,3662.08333333333,280.010390123672,280.019819212075,280.308673654411,278.830671747101,281.239889649645,280.061175980337,280.505488373425,2.86026573811133,3.15691295070209,80.3527134261882,77.3675563592463,0.107,"1",0,0,0,2022,"février",0,0,0,1,0,1,0,1,1518.83333333333,914.104166666667,5996.3125,9498.08333333333,57197.9375,61295.5208333333,0,20.4025,0.72,137.19,19031,"mardi","WorkDay","hiver",0,0
2022-02-09,66095.1666666667,66443.2708333333,67140.125,62003.25,1841.875,2250.04166666667,280.174334405834,280.015615090495,280.177220045259,278.339852508738,281.601448704052,279.814870722395,280.465520440805,2.45615164545726,2.57771431713903,71.440546050542,80.6569318149062,0.109,"2",0,0,0,2022,"février",0,0,0,1,0,1,0,1,1821.54166666667,886.291666666667,3662.08333333333,5782,60959.6458333333,60471.8333333333,0,20.4025,0.72,137.19,19032,"mercredi","WorkDay","hiver",0,0
2022-02-10,65713.0208333333,66095.1666666667,67477.4166666667,60489.0208333333,1457.3125,3766.6875,280.815895556939,280.758257431776,280.405512817621,279.699532174968,281.91002979441,280.149733070117,280.685203308984,3.30251479938863,3.25523854735668,86.8114332043101,83.4845192717278,0.112,"3",0,0,0,2022,"février",0,0,0,1,0,1,0,1,1841.875,855.3125,2250.04166666667,2648.22916666667,62003.25,63973.875,0,20.4025,0.72,137.19,19033,"jeudi","WorkDay","hiver",0,0
2022-02-11,66581.125,65713.0208333333,66367.1666666667,62262.0208333333,1670.72916666667,2648.375,278.529924087571,279.509246496385,280.15630399641,278.46797667154,280.823114548795,279.793518044683,280.561877806415,3.05828204825778,2.6690398614493,75.073445858553,83.5297467107092,0.115,"4",0,0,0,2022,"février",0,0,0,1,0,1,0,1,1457.3125,793.791666666667,3766.6875,7448.5,60489.0208333333,58124.875,0,20.4025,0.72,137.19,19034,"vendredi","vendredi","hiver",0,0
2022-02-12,64278.8333333333,66581.125,61984.0416666667,58060.2291666667,1787.04166666667,4431.5625,277.140879032977,277.358045217198,279.062519391403,275.792911096287,278.64530557669,278.770087050529,279.743119943652,2.86476916247806,2.99977256549604,76.9729414214443,81.1902351009213,0.117,"5",0,0,0,2022,"février",0,0,0,1,1,1,0,11,1670.72916666667,1719.64583333333,2648.375,6047.41666666667,62262.0208333333,54216.9791666667,0,20.4025,0.72,137.19,19035,"samedi","samedi","hiver",0,0
2022-02-13,60693.125,64278.8333333333,61376.9791666667,47782.7291666667,1575.72916666667,11334.6666666667,280.681996373311,279.016838201482,278.896343443203,276.750898155915,282.126061692866,278.399533931098,279.727584746105,5.46045365793376,5.45653438376192,81.3203292744983,86.9259515017531,0.12,"6",0,0,0,2022,"février",0,0,0,1,1,1,0,11,1787.04166666667,887.625,4431.5625,14834.6666666667,58060.2291666667,45654.6875,0,20.4025,0.72,137.19,19036,"dimanche","dimanche","hiver",0,0
2022-02-14,64476.8541666667,60693.125,64713.0833333333,54162.6666666667,811.291666666667,9502.89583333333,281.475844773439,281.921254923343,280.178181116301,281.00081499837,282.210266195918,279.75663103064,280.42999661965,5.20319678940736,5.2469282296261,90.0209942108201,91.2535580132183,0.123,"0",0,0,0,2022,"février",0,0,0,1,1,1,0,1,1575.72916666667,1518.83333333333,11334.6666666667,5996.3125,47782.7291666667,57197.9375,0,20.4025,0.72,137.19,19037,"lundi","lundi","hiver",0,0
2022-02-15,66842.875,64476.8541666667,66443.2708333333,56287.0208333333,1205.35416666667,9350.5,280.734517126713,280.5913185421,280.305830401258,279.659508584776,281.362579843709,280.093402476803,280.564603113422,5.23307843561423,5.18574645268613,87.1839163643377,87.1133756353229,0.126,"1",0,0,0,2022,"février",0,0,0,1,1,1,0,1,811.291666666667,1821.54166666667,9502.89583333333,3662.08333333333,54162.6666666667,60959.6458333333,0,20.4025,0.72,137.19,19038,"mardi","WorkDay","hiver",0,0
2022-02-16,65060.4375,66842.875,66095.1666666667,49473.2291666667,575.375,15011.8333333333,283.981324237869,282.750315197393,281.133824592941,281.362191613399,284.472497419649,280.572505234663,281.945209001873,7.2172015633756,8.00819761550559,95.3219512172044,93.2273541245785,0.128,"2",0,0,0,2022,"février",0,0,0,1,1,1,0,1,1205.35416666667,1841.875,9350.5,2250.04166666667,56287.0208333333,62003.25,0,20.4025,0.72,137.19,19039,"mercredi","WorkDay","hiver",0,0
2022-02-17,60733.0625,65060.4375,65713.0208333333,47227.9791666667,1194.10416666667,12310.9791666667,284.974871846898,284.871303922353,282.596487333552,284.436887880706,285.532923904338,281.974448918707,283.098365129555,6.39301523120002,7.22256897313687,87.0562833883555,89.7676331864854,0.131,"3",0,0,0,2022,"février",0,0,0,1,1,1,0,1,575.375,1457.3125,15011.8333333333,3766.6875,49473.2291666667,60489.0208333333,0,20.4025,0.72,137.19,19040,"jeudi","WorkDay","hiver",0,0
2022-02-18,59896.9166666667,60733.0625,66581.125,46316.4166666667,1360.75,12219.75,283.468916730584,284.100198050053,283.216916449954,283.139326737735,284.733395996085,283.038717350406,283.439723627887,6.41257773092794,7.35348088962005,89.0277653161079,87.5046824995721,0.134,"4",0,0,0,2022,"février",0,0,0,1,1,1,0,1,1194.10416666667,1670.72916666667,12310.9791666667,2648.375,47227.9791666667,62262.0208333333,0,20.4025,0.72,137.19,19041,"vendredi","vendredi","hiver",0,0
2022-02-19,58372.7708333333,59896.9166666667,64278.8333333333,45704.0833333333,1698.52083333333,10970.1666666667,280.58033073467,281.328180671417,282.561819893275,280.424515859973,282.989611986105,282.259825067506,283.189791930013,5.52434280182389,5.98409293465925,78.6548133954828,86.0381013130924,0.137,"5",0,0,0,2022,"février",0,0,0,1,1,1,1,11,1360.75,1787.04166666667,12219.75,4431.5625,46316.4166666667,58060.2291666667,0,20.4025,0.72,137.19,19042,"samedi","samedi","hiver",0,0
2022-02-20,56097.1875,58372.7708333333,60693.125,41224.625,1213.41666666667,13659.1458333333,282.98165846474,282.136841188748,282.282173483452,280.969449174042,283.494943418215,282.046671701799,282.598969300858,6.93215217835569,7.73748137697943,90.1330349150374,86.4868517308389,0.139,"6",0,0,0,2022,"février",0,0,0,1,1,1,1,11,1698.52083333333,1575.72916666667,10970.1666666667,11334.6666666667,45704.0833333333,47782.7291666667,0,20.4025,0.72,137.19,19043,"dimanche","dimanche","hiver",0,0
2022-02-21,63264.4375,56097.1875,64476.8541666667,47564.9375,1337.02083333333,14362.4791666667,282.112437845333,282.588586873461,282.486396737549,282.157540883842,283.340258822279,282.399061098063,282.598014969299,8.13123004978199,8.34427950897692,86.6312152113636,85.1084113407956,0.142,"0",0,0,0,2022,"février",0,0,0,1,1,0,1,1,1213.41666666667,811.291666666667,13659.1458333333,9502.89583333333,41224.625,54162.6666666667,0,20.4025,0.72,137.19,19044,"lundi","lundi","hiver",0,0
2022-02-22,63660.375,63264.4375,66842.875,53466.8541666667,1485.27083333333,8708.25,282.242987268033,282.028304345042,282.26152960923,281.040157611675,283.012326096743,282.061043559886,282.434683365493,5.07981553630171,5.0734078608461,86.6472737419337,85.1995653716777,0.145,"1",0,0,0,2022,"février",0,0,0,1,1,0,1,1,1337.02083333333,1205.35416666667,14362.4791666667,9350.5,47564.9375,56287.0208333333,0,20.4025,0.72,137.19,19045,"mardi","WorkDay","hiver",0,0
2022-02-23,62133.9166666667,63660.375,65060.4375,58307,1949.54166666667,1877.375,282.101839115186,282.230623136245,282.259098093716,281.063707123543,283.229293824985,282.012048292658,282.446146622303,2.56767070763402,2.44752140396795,83.0898301800168,82.384119984362,0.148,"2",0,0,0,2022,"février",0,0,0,1,1,0,1,1,1485.27083333333,575.375,8708.25,15011.8333333333,53466.8541666667,49473.2291666667,0,20.4025,0.72,137.19,19046,"mercredi","WorkDay","hiver",0,0
2022-02-24,63039.8333333333,62133.9166666667,60733.0625,53511.8333333333,1268.875,8259.125,281.396821254499,281.871691473304,282.145142413898,281.193970752612,282.585712529706,281.969596514754,282.314513666774,4.65190822084083,5.0742260183958,87.2910775192577,89.0761626115484,0.15,"3",0,0,0,2022,"février",0,0,0,1,1,0,1,1,1949.54166666667,1194.10416666667,1877.375,12310.9791666667,58307,47227.9791666667,0,20.4025,0.72,137.19,19047,"jeudi","WorkDay","hiver",0,0
2022-02-25,64560.875,63039.8333333333,59896.9166666667,57120.1875,2180.60416666667,5260.08333333333,279.230576764341,279.934874546477,281.338707297262,278.896645902036,281.042483419962,280.947472620004,281.930638596192,4.05905388396958,3.77406563623681,67.7270992002815,76.7037316365301,0.153,"4",0,0,0,2022,"février",0,0,0,1,1,0,1,1,1268.875,1360.75,8259.125,12219.75,53511.8333333333,46316.4166666667,0,20.4025,0.72,137.19,19048,"vendredi","vendredi","hiver",0,0
2022-02-26,60621.125,64560.875,58372.7708333333,52720.9583333333,2649.70833333333,5250.45833333333,278.481833126361,278.643654639446,280.284734554817,276.989150321127,280.118982591548,280.001886569902,280.900551797173,3.68860725051448,3.56377705455657,62.7820375338873,71.3740722670339,0.156,"5",0,0,0,2022,"février",0,0,0,1,1,0,1,11,2180.60416666667,1698.52083333333,5260.08333333333,10970.1666666667,57120.1875,45704.0833333333,0,20.4025,0.72,137.19,19049,"samedi","samedi","hiver",0,0
2022-02-27,59133.9791666667,60621.125,56097.1875,50105.5625,2235.45833333333,6792.95833333333,278.948999019284,278.649337329702,279.621572845265,276.61990283008,280.621961971181,279.232237901119,280.029436402095,3.32492932277175,3.64649515223547,63.4091245824156,74.286683039968,0.158,"6",0,0,0,2022,"février",0,0,0,1,1,0,1,11,2649.70833333333,1213.41666666667,5250.45833333333,13659.1458333333,52720.9583333333,41224.625,0,20.4025,0.72,137.19,19050,"dimanche","dimanche","hiver",0,0
2022-02-28,63930.8541666667,59133.9791666667,63264.4375,58197.8541666667,2469.5,3263.5,279.80926711117,279.48384451957,279.549614705807,277.360880070981,281.496063456354,279.097962526537,279.953711295227,2.53824201223023,2.75766663780007,71.0186060254212,79.2433333732903,0.161,"0",0,0,0,2022,"février",0,0,0,1,0,0,1,1,2235.45833333333,1337.02083333333,6792.95833333333,14362.4791666667,50105.5625,47564.9375,0,20.4025,0.72,137.19,19051,"lundi","lundi","hiver",0,0
2022-03-01,63673.2708333333,63930.8541666667,63660.375,59870.9791666667,1869.85416666667,1932.4375,280.910761231973,280.480373855509,279.887166682552,278.606087910192,282.343559979652,279.447992506948,280.388189288355,2.59651218473254,2.39642771866025,86.5565456999842,84.6194215024238,0.164,"1",0,0,0,2022,"mars",0,0,0,1,0,0,1,1,2469.5,1485.27083333333,3263.5,8708.25,58197.8541666667,53466.8541666667,0,20.4025,0.72,149.55,19052,"mardi","WorkDay","printemps",0,0
2022-03-02,63141.4583333333,63673.2708333333,62133.9166666667,60093.5416666667,1187.5625,1860.35416666667,281.265694858998,281.254943077633,280.444028060393,280.125098526028,282.307329292826,280.152144887057,280.791904536256,2.5358454660764,2.55008263060571,91.4260765490019,90.5462196467224,0.167,"2",0,0,0,2022,"mars",0,0,0,1,0,0,1,1,1869.85416666667,1949.54166666667,1932.4375,1877.375,59870.9791666667,58307,0,20.4025,0.72,149.55,19053,"mercredi","WorkDay","printemps",0,0
2022-03-03,61609.6041666667,63141.4583333333,63039.8333333333,58953.25,1603.60416666667,1052.75,282.055792292424,281.781003311918,280.924132320717,280.48676408531,283.118339516927,280.583049746917,281.345747881352,2.23551998190738,2.30542226739772,90.4774686947703,92.1203322110581,0.169,"3",0,0,0,2022,"mars",0,0,0,1,0,0,1,1,1187.5625,1268.875,1860.35416666667,8259.125,60093.5416666667,53511.8333333333,0,20.4025,0.72,149.55,19054,"jeudi","WorkDay","printemps",0,0
